Brick,(2.50, 0.00, -0.50)
Brick,(7.50, 0.00, 0.50)
Brick,(8.50, 0.00, 0.50)
Brick,(9.50, 0.00, 0.50)
Brick,(10.50, 0.00, 0.50)
Brick,(11.50, 0.00, 0.50)
Brick,(12.50, 0.00, 0.50)
Brick,(13.50, 0.00, 0.50)
Brick,(13.50, 0.00, 1.50)
Brick,(12.50, 0.00, 1.50)
Brick,(11.50, 0.00, 1.50)
Brick,(10.50, 0.00, 1.50)
Brick,(9.50, 0.00, 1.50)
Brick,(8.50, 0.00, 1.50)
Brick,(7.50, 0.00, 1.50)
Brick,(6.50, 0.00, 1.50)
Brick,(5.50, 0.00, 1.50)
Brick,(4.50, 0.00, 1.50)
Brick,(3.50, 0.00, 1.50)
Brick,(2.50, 0.00, 1.50)
Brick,(1.50, 0.00, 1.50)
Brick,(0.50, 0.00, 1.50)
Brick,(-0.50, 0.00, 1.50)
Brick,(-1.50, 0.00, 1.50)
Brick,(-2.50, 0.00, 1.50)
Brick,(-3.50, 0.00, 1.50)
Brick,(-4.50, 0.00, 1.50)
Brick,(-5.50, 0.00, 1.50)
Brick,(-6.50, 0.00, 1.50)
Brick,(-7.50, 0.00, 1.50)
Brick,(-12.50, 0.00, 0.50)
Brick,(-11.50, 0.00, 0.50)
Brick,(-10.50, 0.00, 0.50)
Brick,(-9.50, 0.00, 0.50)
Brick,(-8.50, 0.00, 0.50)
Brick,(-7.50, 0.00, 0.50)
Brick,(-6.50, 0.00, 0.50)
Brick,(-5.50, 0.00, 0.50)
Brick,(-4.50, 0.00, 0.50)
Brick,(-3.50, 0.00, 0.50)
Brick,(-2.50, 0.00, 0.50)
Brick,(-1.50, 0.00, 0.50)
Brick,(-0.50, 0.00, 0.50)
Brick,(0.50, 0.00, 0.50)
Brick,(1.50, 0.00, 0.50)
Brick,(2.50, 0.00, 0.50)
Brick,(3.50, 0.00, 0.50)
Brick,(4.50, 0.00, 0.50)
Brick,(5.50, 0.00, 0.50)
Brick,(6.50, 0.00, 0.50)
Brick,(-14.50, 0.00, 3.50)
Brick,(-14.50, 0.00, 4.50)
Brick,(-15.50, 0.00, 4.50)
Brick,(-16.50, 0.00, 4.50)
Brick,(-17.50, 0.00, 4.50)
Brick,(-18.50, 0.00, 4.50)
Brick,(-18.50, 0.00, 3.50)
Brick,(-18.50, 0.00, 2.50)
Brick,(-18.50, 0.00, 1.50)
Brick,(-18.50, 0.00, 0.50)
Brick,(-18.50, 0.00, -0.50)
Brick,(-18.50, 0.00, -1.50)
Brick,(-18.50, 0.00, -2.50)
Brick,(-18.50, 0.00, -3.50)
Brick,(-17.50, 0.00, -3.50)
Brick,(-16.50, 0.00, -3.50)
Brick,(-15.50, 0.00, -3.50)
Brick,(-14.50, 0.00, -3.50)
Brick,(-14.50, 0.00, -4.50)
Brick,(-13.50, 0.00, -4.50)
Brick,(-12.50, 0.00, -4.50)
Brick,(-11.50, 0.00, -4.50)
Brick,(-11.50, 0.00, -3.50)
Brick,(-12.50, 0.00, -3.50)
Brick,(-13.50, 0.00, -3.50)
Brick,(-15.50, 0.00, 3.50)
Brick,(-15.50, 0.00, 2.50)
Brick,(-15.50, 0.00, 1.50)
Brick,(-15.50, 0.00, 0.50)
Brick,(-15.50, 0.00, -0.50)
Brick,(-16.50, 0.00, -0.50)
Brick,(-16.50, 0.00, -1.50)
Brick,(-16.50, 0.00, -2.50)
Brick,(-15.50, 0.00, -1.50)
Brick,(-15.50, 0.00, -2.50)
Brick,(-17.50, 0.00, -2.50)
Brick,(-17.50, 0.00, -1.50)
Brick,(-17.50, 0.00, -0.50)
Brick,(-17.50, 0.00, 0.50)
Brick,(-17.50, 0.00, 1.50)
Brick,(-17.50, 0.00, 2.50)
Brick,(-17.50, 0.00, 3.50)
Brick,(-16.50, 0.00, 3.50)
Brick,(-16.50, 0.00, 2.50)
Brick,(-16.50, 0.00, 1.50)
Brick,(-16.50, 0.00, 0.50)
Brick,(-19.50, 0.00, 2.50)
Brick,(-20.50, 0.00, 2.50)
Brick,(-20.50, 0.00, 1.50)
Brick,(-20.50, 0.00, 0.50)
Brick,(-20.50, 0.00, -0.50)
Brick,(-20.50, 0.00, -1.50)
Brick,(-20.50, 0.00, -2.50)
Brick,(-19.50, 0.00, -2.50)
Brick,(-19.50, 0.00, -1.50)
Brick,(-19.50, 0.00, -0.50)
Brick,(-19.50, 0.00, 0.50)
Brick,(-19.50, 0.00, 1.50)
Brick,(13.50, 0.00, 4.50)
Brick,(14.50, 0.00, 4.50)
Brick,(15.50, 0.00, 4.50)
Brick,(16.50, 0.00, 4.50)
Brick,(16.50, 0.00, 3.50)
Brick,(17.50, 0.00, 3.50)
Brick,(17.50, 0.00, 4.50)
Brick,(18.50, 0.00, 3.50)
Brick,(18.50, 0.00, 2.50)
Brick,(19.50, 0.00, 2.50)
Brick,(19.50, 0.00, 1.50)
Brick,(19.50, 0.00, 0.50)
Brick,(19.50, 0.00, -0.50)
Brick,(18.50, 0.00, -0.50)
Brick,(18.50, 0.00, -1.50)
Brick,(18.50, 0.00, -2.50)
Brick,(17.50, 0.00, -2.50)
Brick,(17.50, 0.00, -3.50)
Brick,(16.50, 0.00, -3.50)
Brick,(16.50, 0.00, -4.50)
Brick,(15.50, 0.00, -4.50)
Brick,(14.50, 0.00, -4.50)
Brick,(14.50, 0.00, -3.50)
Brick,(15.50, 0.00, -2.50)
Brick,(16.50, 0.00, -2.50)
Brick,(16.50, 0.00, -1.50)
Brick,(17.50, 0.00, -1.50)
Brick,(17.50, 0.00, -0.50)
Brick,(17.50, 0.00, 0.50)
Brick,(18.50, 0.00, 0.50)
Brick,(18.50, 0.00, 1.50)
Brick,(17.50, 0.00, 1.50)
Brick,(17.50, 0.00, 2.50)
Brick,(16.50, 0.00, 2.50)
Brick,(16.50, 0.00, 1.50)
Brick,(16.50, 0.00, 0.50)
Brick,(16.50, 0.00, -0.50)
Brick,(15.50, 0.00, -1.50)
Brick,(15.50, 0.00, -3.50)
Brick,(-7.50, 0.00, -4.50)
Brick,(-6.50, 0.00, -4.50)
Brick,(-5.50, 0.00, -4.50)
Brick,(-4.50, 0.00, -4.50)
Brick,(-3.50, 0.00, -4.50)
Brick,(-2.50, 0.00, -4.50)
Brick,(7.50, 0.00, -4.50)
Brick,(8.50, 0.00, -4.50)
Brick,(9.50, 0.00, -4.50)
Brick,(10.50, 0.00, -4.50)
Brick,(2.50, 0.00, -3.50)
Brick,(3.50, 0.00, -3.50)
Brick,(-0.50, 0.00, -3.50)
Brick,(0.50, 0.00, -3.50)
Brick,(1.50, 0.00, -3.50)
Brick,(6.50, 0.00, -4.50)
Brick,(-18.50, 0.00, 5.50)
Brick,(-19.50, 0.00, 5.50)
Brick,(-20.50, 0.00, 5.50)
Brick,(-21.50, 0.00, 5.50)
Brick,(-21.50, 0.00, 6.50)
Brick,(-22.50, 0.00, 6.50)
Brick,(-23.50, 0.00, 6.50)
Brick,(-23.50, 0.00, 5.50)
Brick,(-24.50, 0.00, 5.50)
Brick,(-25.50, 0.00, 5.50)
Brick,(-25.50, 0.00, 4.50)
Brick,(-25.50, 0.00, 3.50)
Brick,(-26.50, 0.00, 3.50)
Brick,(-26.50, 0.00, 2.50)
Brick,(-26.50, 0.00, 1.50)
Brick,(-26.50, 0.00, 0.50)
Brick,(-26.50, 0.00, -0.50)
Brick,(-27.50, 0.00, -0.50)
Brick,(-27.50, 0.00, -1.50)
Brick,(-27.50, 0.00, -2.50)
Brick,(-26.50, 0.00, -2.50)
Brick,(-26.50, 0.00, -3.50)
Brick,(-26.50, 0.00, -4.50)
Brick,(-25.50, 0.00, -4.50)
Brick,(-25.50, 0.00, -5.50)
Brick,(-25.50, 0.00, -6.50)
Brick,(-24.50, 0.00, -6.50)
Brick,(-23.50, 0.00, -6.50)
Brick,(-23.50, 0.00, -7.50)
Brick,(-22.50, 0.00, -7.50)
Brick,(-21.50, 0.00, -7.50)
Brick,(-20.50, 0.00, -7.50)
Brick,(-19.50, 0.00, -7.50)
Brick,(-18.50, 0.00, -7.50)
Brick,(-18.50, 0.00, -6.50)
Brick,(-18.50, 0.00, -5.50)
Brick,(-17.50, 0.00, -5.50)
Brick,(-17.50, 0.00, -4.50)
Brick,(-18.50, 0.00, -4.50)
Brick,(-19.50, 0.00, -4.50)
Brick,(-19.50, 0.00, -5.50)
Brick,(-20.50, 0.00, -5.50)
Brick,(-21.50, 0.00, -5.50)
Brick,(-22.50, 0.00, -5.50)
Brick,(-22.50, 0.00, -4.50)
Brick,(-23.50, 0.00, -4.50)
Brick,(-24.50, 0.00, -3.50)
Brick,(-24.50, 0.00, -2.50)
Brick,(-24.50, 0.00, -1.50)
Brick,(-25.50, 0.00, -1.50)
Brick,(-24.50, 0.00, -0.50)
Brick,(-24.50, 0.00, 0.50)
Brick,(-24.50, 0.00, 1.50)
Brick,(-24.50, 0.00, 2.50)
Brick,(-23.50, 0.00, 2.50)
Brick,(-23.50, 0.00, 3.50)
Brick,(-22.50, 0.00, 3.50)
Brick,(-21.50, 0.00, 3.50)
Brick,(-21.50, 0.00, 2.50)
Brick,(-21.50, 0.00, 0.50)
Brick,(-22.50, 0.00, 0.50)
Brick,(-23.50, 0.00, 0.50)
Brick,(-23.50, 0.00, 1.50)
Brick,(-20.50, 0.00, 3.50)
Brick,(-21.50, 0.00, -2.50)
Brick,(-21.50, 0.00, -3.50)
Brick,(-22.50, 0.00, -3.50)
Brick,(-23.50, 0.00, -3.50)
Brick,(-23.50, 0.00, -2.50)
Brick,(-23.50, 0.00, -1.50)
Brick,(-23.50, 0.00, 4.50)
Brick,(-22.50, 0.00, 4.50)
Brick,(-21.50, 0.00, 4.50)
Brick,(-20.50, 0.00, 4.50)
Brick,(-19.50, 0.00, 4.50)
Brick,(-19.50, 0.00, 3.50)
Brick,(-22.50, 0.00, -2.50)
Brick,(-25.50, 0.00, -3.50)
Brick,(-25.50, 0.00, -2.50)
Brick,(-26.50, 0.00, -1.50)
Brick,(-25.50, 0.00, 1.50)
Brick,(-25.50, 0.00, 2.50)
Brick,(-24.50, 0.00, 3.50)
Brick,(-22.50, 0.00, 2.50)
Brick,(-21.50, 0.00, 1.50)
Brick,(-21.50, 0.00, -1.50)
Brick,(-22.50, 0.00, -1.50)
Brick,(-22.50, 0.00, -0.50)
Brick,(-21.50, 0.00, -0.50)
Brick,(-23.50, 0.00, -0.50)
Brick,(-25.50, 0.00, -0.50)
Brick,(-25.50, 0.00, 0.50)
Brick,(-24.50, 0.00, 4.50)
Brick,(-22.50, 0.00, 5.50)
Brick,(-22.50, 0.00, 1.50)
Brick,(-24.50, 0.00, -4.50)
Brick,(-21.50, 0.00, -4.50)
Brick,(-20.50, 0.00, -3.50)
Brick,(-19.50, 0.00, -3.50)
Brick,(-20.50, 0.00, -4.50)
Brick,(-19.50, 0.00, -6.50)
Brick,(-20.50, 0.00, -6.50)
Brick,(-21.50, 0.00, -6.50)
Brick,(-22.50, 0.00, -6.50)
Brick,(-23.50, 0.00, -5.50)
Brick,(-24.50, 0.00, -5.50)
Brick,(19.50, 0.00, -2.50)
Brick,(19.50, 0.00, -3.50)
Brick,(19.50, 0.00, -4.50)
Brick,(20.50, 0.00, -4.50)
Brick,(21.50, 0.00, -4.50)
Brick,(21.50, 0.00, -5.50)
Brick,(22.50, 0.00, -5.50)
Brick,(23.50, 0.00, -5.50)
Brick,(24.50, 0.00, -5.50)
Brick,(25.50, 0.00, -5.50)
Brick,(25.50, 0.00, -4.50)
Brick,(26.50, 0.00, -4.50)
Brick,(27.50, 0.00, -4.50)
Brick,(28.50, 0.00, -4.50)
Brick,(28.50, 0.00, -3.50)
Brick,(29.50, 0.00, -3.50)
Brick,(29.50, 0.00, -2.50)
Brick,(29.50, 0.00, -1.50)
Brick,(30.50, 0.00, -1.50)
Brick,(30.50, 0.00, -0.50)
Brick,(30.50, 0.00, 0.50)
Brick,(30.50, 0.00, 1.50)
Brick,(29.50, 0.00, 1.50)
Brick,(30.50, 0.00, 2.50)
Brick,(29.50, 0.00, 2.50)
Brick,(29.50, 0.00, 3.50)
Brick,(29.50, 0.00, 4.50)
Brick,(28.50, 0.00, 4.50)
Brick,(28.50, 0.00, 5.50)
Brick,(27.50, 0.00, 5.50)
Brick,(27.50, 0.00, 6.50)
Brick,(26.50, 0.00, 6.50)
Brick,(26.50, 0.00, 7.50)
Brick,(25.50, 0.00, 7.50)
Brick,(24.50, 0.00, 7.50)
Brick,(23.50, 0.00, 7.50)
Brick,(22.50, 0.00, 7.50)
Brick,(22.50, 0.00, 6.50)
Brick,(21.50, 0.00, 6.50)
Brick,(20.50, 0.00, 5.50)
Brick,(19.50, 0.00, 5.50)
Brick,(19.50, 0.00, 4.50)
Brick,(20.50, 0.00, 4.50)
Brick,(21.50, 0.00, 4.50)
Brick,(21.50, 0.00, 5.50)
Brick,(22.50, 0.00, 5.50)
Brick,(23.50, 0.00, 5.50)
Brick,(23.50, 0.00, 6.50)
Brick,(24.50, 0.00, 6.50)
Brick,(25.50, 0.00, 6.50)
Brick,(26.50, 0.00, 5.50)
Brick,(25.50, 0.00, 5.50)
Brick,(25.50, 0.00, 4.50)
Brick,(24.50, 0.00, 4.50)
Brick,(23.50, 0.00, 4.50)
Brick,(22.50, 0.00, 4.50)
Brick,(22.50, 0.00, 3.50)
Brick,(21.50, 0.00, 3.50)
Brick,(20.50, 0.00, 3.50)
Brick,(20.50, 0.00, 2.50)
Brick,(20.50, 0.00, 1.50)
Brick,(21.50, 0.00, 2.50)
Brick,(23.50, 0.00, 3.50)
Brick,(24.50, 0.00, 5.50)
Brick,(19.50, 0.00, 3.50)
Brick,(21.50, 0.00, 1.50)
Brick,(21.50, 0.00, 0.50)
Brick,(22.50, 0.00, 0.50)
Brick,(23.50, 0.00, 0.50)
Brick,(24.50, 0.00, 0.50)
Brick,(25.50, 0.00, 0.50)
Brick,(25.50, 0.00, 1.50)
Brick,(26.50, 0.00, 1.50)
Brick,(26.50, 0.00, 2.50)
Brick,(27.50, 0.00, 2.50)
Brick,(27.50, 0.00, 3.50)
Brick,(26.50, 0.00, 3.50)
Brick,(25.50, 0.00, 2.50)
Brick,(24.50, 0.00, 2.50)
Brick,(24.50, 0.00, 1.50)
Brick,(23.50, 0.00, 1.50)
Brick,(21.50, 0.00, -0.50)
Brick,(20.50, 0.00, -0.50)
Brick,(19.50, 0.00, -1.50)
Brick,(20.50, 0.00, -1.50)
Brick,(22.50, 0.00, 1.50)
Brick,(24.50, 0.00, 3.50)
Brick,(25.50, 0.00, 3.50)
Brick,(26.50, 0.00, 4.50)
Brick,(27.50, 0.00, 4.50)
Brick,(23.50, 0.00, 2.50)
Brick,(22.50, 0.00, 2.50)
Brick,(21.50, 0.00, -1.50)
Brick,(20.50, 0.00, -2.50)
Brick,(20.50, 0.00, -3.50)
Brick,(21.50, 0.00, -3.50)
Brick,(22.50, 0.00, -3.50)
Brick,(23.50, 0.00, -3.50)
Brick,(24.50, 0.00, -3.50)
Brick,(25.50, 0.00, -3.50)
Brick,(26.50, 0.00, -3.50)
Brick,(26.50, 0.00, -2.50)
Brick,(27.50, 0.00, -2.50)
Brick,(27.50, 0.00, -1.50)
Brick,(28.50, 0.00, -1.50)
Brick,(28.50, 0.00, -0.50)
Brick,(28.50, 0.00, 0.50)
Brick,(28.50, 0.00, 1.50)
Brick,(28.50, 0.00, 2.50)
Brick,(28.50, 0.00, 3.50)
Brick,(29.50, 0.00, 0.50)
Brick,(29.50, 0.00, -0.50)
Brick,(24.50, 0.00, -4.50)
Brick,(23.50, 0.00, -4.50)
Brick,(22.50, 0.00, -4.50)
Brick,(27.50, 0.00, -0.50)
Brick,(27.50, 0.00, 0.50)
Brick,(26.50, 0.00, 0.50)
Brick,(26.50, 0.00, -0.50)
Brick,(25.50, 0.00, -0.50)
Brick,(25.50, 0.00, -1.50)
Brick,(24.50, 0.00, -1.50)
Brick,(23.50, 0.00, -1.50)
Brick,(22.50, 0.00, -1.50)
Brick,(22.50, 0.00, -0.50)
Brick,(20.50, 0.00, 0.50)
Brick,(26.50, 0.00, -1.50)
Brick,(24.50, 0.00, -2.50)
Brick,(23.50, 0.00, -2.50)
Brick,(22.50, 0.00, -2.50)
Brick,(23.50, 0.00, -0.50)
Brick,(27.50, 0.00, 1.50)
Brick,(24.50, 0.00, -0.50)
Brick,(21.50, 0.00, -2.50)
Brick,(25.50, 0.00, -2.50)
Brick,(28.50, 0.00, -2.50)
Brick,(27.50, 0.00, -3.50)
Brick,(-27.50, 0.00, 0.50)
Brick,(-27.50, 0.00, 1.50)
Brick,(-27.50, 0.00, -3.50)
Brick,(-26.50, 0.00, 4.50)
Brick,(-27.50, 0.00, 3.50)
Brick,(-27.50, 0.00, 2.50)
Brick,(-28.50, 0.00, 2.50)
Brick,(-28.50, 0.00, 1.50)
Brick,(-28.50, 0.00, 0.50)
Brick,(-29.50, 0.00, 0.50)
Brick,(-29.50, 0.00, -0.50)
Brick,(-28.50, 0.00, -0.50)
Brick,(-28.50, 0.00, -1.50)
Brick,(-28.50, 0.00, -2.50)
Brick,(-29.50, 0.00, -1.50)
Brick,(-28.50, 0.00, -3.50)
Brick,(-27.50, 0.00, -4.50)
Brick,(-26.50, 0.00, -5.50)
Brick,(-29.50, 0.00, -2.50)
Brick,(-29.50, 0.00, -3.50)
Brick,(-28.50, 0.00, -4.50)
Brick,(-27.50, 0.00, -5.50)
Brick,(-26.50, 0.00, -6.50)
Brick,(-24.50, 0.00, -7.50)
Brick,(-25.50, 0.00, -7.50)
Brick,(-29.50, 0.00, 1.50)
Brick,(-28.50, 0.00, 3.50)
Brick,(-27.50, 0.00, 4.50)
Brick,(-26.50, 0.00, 5.50)
Brick,(-24.50, 0.00, 6.50)
Brick,(-25.50, 0.00, 6.50)
Brick,(-29.50, 0.00, 2.50)
